country,t,onset2COWCS,decade,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,oilreserves_full,oilreserves,oilreserves_public,treat_agri,treat_mine,treat_fuel,treat_metal,iv_transport,iv_agri,iv_mine,iv_fuel,iv_metal
BEL,1999,0.0,7.0,0.01,-0.095670156,0.005554,0.002127,0.005409,0.0,0.0,1.821667e-05,1.8209219e-05,0.00064757466,0.012562139,0.0,0.0,0.0,1.0,,1.0,1.0,,,,,1.0
BEN,1999,0.0,7.0,0.008,-0.095670156,0.007871999,0.0055440003,0.007905,0.0,0.0,0.00032431632,0.00032431632,0.002867341,0.008907789,8210.0,,0.00821,1.0,1.0,,0.0,0.0,,,,1.0
BFA,1999,0.0,7.0,0.003,-0.095670156,0.007377,0.005798,0.007228,0.0,0.0,0.00031914562,0.00031914935,0.002867341,0.014834911,0.0,0.0,0.0,,,,,,,,,1.0
BGD,1999,0.0,7.0,0.008,-0.095670156,0.00045400002,0.00209,0.000925,0.01,0.0,0.0001866594,0.00018665195,0.0076048225,0.015475941,56902.0,,0.056902,,,,,0.0,,,,1.0
BGR,1999,0.0,7.0,0.009,0.03010621,0.004021,0.005965,0.0030309998,0.0,0.0,-9.9018216e-05,-9.902194e-05,0.00064757466,0.010110855,15000.0,,0.015,1.0,1.0,0.0,0.0,0.0,,,,1.0
BHR,1999,0.0,7.0,0.0005,-0.095670156,0.005021,0.005528,0.004344,0.01,0.0,0.00019242615,0.0001924336,0.0076048225,0.00082016364,0.23147035,0.23147035,0.16,,1.0,1.0,1.0,1.0,,,,1.0
BHS,1999,0.0,7.0,,-0.095670156,0.004228,0.006815,0.0018549999,0.01,0.0,,,0.0023531616,,0.0,0.0,0.0,1.0,,,,,,,,1.0
BIH,1999,0.0,7.0,,0.041026432,0.0063,0.0068510002,0.0067510004,,0.0,0.00036288053,0.00036288425,0.00064757466,-0.006851174,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,1.0
BLR,1999,0.0,7.0,0.0015,,0.003222,0.006116,0.004666,0.0,0.0,-2.7783215e-05,-2.7783215e-05,0.00064757466,0.0021026172,198000.0,,0.198,1.0,,1.0,1.0,1.0,,,,1.0
BLZ,1999,0.0,7.0,,0.0130833285,0.007015,0.0058130003,0.006303,0.01,0.0,,,0.0023531616,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0
BMU,1999,0.0,7.0,,,,0.007112,,0.01,0.0,,,0.003632173,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,1.0
BOL,1999,0.0,7.0,0.0095,0.035807375,0.007396,0.002085,0.00224,0.0,0.0,0.00021026284,0.00021026842,0.0023531616,-0.026400175,1.0521803,1.0521803,0.131931,0.0,,,1.0,,,,,1.0
BRA,1999,0.0,7.0,0.009,0.0113140205,0.0054079997,0.0060540005,0.00046799998,0.0,0.0,0.00014859438,0.00014859624,0.0023531616,-0.029202491,5.775344,5.775344,7.629754,1.0,0.0,1.0,1.0,1.0,,,,1.0
BRB,1999,0.0,7.0,,-0.095670156,0.0014229999,0.006934,0.000926,0.01,0.0,,,0.0023531616,,2353.0,,0.002353,0.0,0.0,0.0,0.0,0.0,,,,1.0
BRN,1999,0.0,7.0,,,0.005416,0.004404,0.003438,0.01,0.0,,,0.0076048225,,1.456966,1.456966,1.3249999,,0.0,,,0.0,,,,1.0
BTN,1999,0.0,7.0,0.0,0.045464814,0.00605,0.003787,0.006056,0.01,0.0,,,0.0076048225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0
BWA,1999,0.0,7.0,0.009,-0.095670156,0.004102,0.0059859995,0.00411,0.01,0.0,0.00023984909,0.0002398435,0.002867341,-0.009620722,0.0,0.0,0.0,,1.0,1.0,,,,,,1.0
CAF,1999,0.0,7.0,0.0075,0.014816046,0.0082950005,0.007916,0.008334,0.0,0.0,0.00021016598,0.00021016598,0.002867341,0.020403564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0
CAN,1999,0.0,7.0,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0.0,8.765608e-05,8.766074e-05,0.003632173,0.025111789,16.790972,16.790972,11.616565,,,1.0,1.0,0.0,,,,1.0
CHE,1999,0.0,7.0,0.01,0.04203199,0.0053140004,0.0060829995,0.0054409998,0.0,0.0,3.436953e-05,3.4365803e-05,0.00064757466,-0.009037145,0.0,0.0,0.0,,,1.0,1.0,1.0,,,,1.0
CHL,1999,0.0,7.0,0.009,0.040535226,0.0018610001,0.003841,0.0018709999,0.0,0.0,0.00012429059,0.00012429245,0.0023531616,-0.039787754,0.03322075,0.03322075,0.15,1.0,,1.0,1.0,,,,,1.0
CHN,1999,0.0,7.0,0.0015,0.036216706,0.001538,0.006643,0.001327,0.0,0.0,8.659065e-05,8.65832e-05,0.0076048225,0.013792075,29.73376,29.73376,19.55595,,,0.0,,0.0,,,,1.0
CIV,1999,0.0,7.0,0.0045,-0.0091629075,0.008204,0.007551,0.007842001,0.0,0.0,0.00025324523,0.00025323778,0.002867341,-0.0112838885,100000.0,,0.1,1.0,,1.0,,0.0,,,,1.0
CMR,1999,0.0,7.0,0.003,0.028735647,0.008635,0.007338,0.008898,0.0,0.0,0.00023663789,0.00023663789,0.002867341,0.0086109,0.4168135,0.4168135,0.4,,,,,,,,,1.0
COD,1999,,7.0,0.005,0.014350845,0.008747,0.0070209997,0.008705,0.0,0.0,0.00030773878,0.00030773692,0.002867341,-0.05959526,187000.0,,0.187,0.0,,,,0.0,,,,1.0
COG,1999,,7.0,0.002,-0.095670156,0.008747,0.0066420003,0.006871,0.0,0.0,0.0003155321,0.0003155321,0.002867341,-0.07148315,1.5025876,1.5025876,1.6029565,,,,0.0,0.0,,,,1.0
COL,1999,,7.0,0.0085,0.03613617,0.006014,0.001478,0.00019300001,0.0,0.0,0.00017471611,0.00017471984,0.0023531616,-0.07614897,4.10788,4.10788,2.4332001,,,1.0,1.0,,,,,1.0
CPV,1999,0.0,7.0,,0.028154088,0.004174,0.000766,,0.0,0.0,0.00011205301,0.00011205301,0.002867341,0.04102982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0
CRI,1999,0.0,7.0,0.01,0.031000923,0.002368,0.00241,0.000489,0.0,0.0,0.00017933547,0.00017933175,0.0023531616,0.05323899,0.0,0.0,0.0,1.0,,1.0,1.0,,,,,1.0
CUB,1999,0.0,7.0,0.0015,,0.005908,0.005059,,0.0,0.0,4.8972666e-05,4.897639e-05,0.0023531616,0.047906797,283500.0,,0.2835,,1.0,,,0.0,,,,1.0
CYM,1999,0.0,7.0,,,,,,,0.0,,,0.0023531616,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0
CYP,1999,0.0,7.0,0.01,0.021972246,0.00093900005,0.003962,0.003962,0.01,0.0,,,0.0076048225,,0.0,0.0,0.0,1.0,,,1.0,,,,,1.0
CZE,1999,0.0,7.0,0.01,,0.003222,0.006591,0.003233,,0.0,-1.0222197e-05,-1.0222197e-05,0.00064757466,-0.007599852,15000.0,,0.015,,1.0,1.0,1.0,,,,,1.0
DEU,1999,0.0,7.0,0.01,0.0069314716,0.001682,0.0065710004,0.0016419999,0.0,0.0,6.2286854e-06,6.2286854e-06,0.00064757466,-0.00530128,0.5668802,0.5668802,0.38849,,1.0,,0.0,,,,,1.0
DJI,1999,0.0,7.0,0.006,0.013609766,0.007962,0.000435,0.0065579996,0.0,0.0,0.00010145083,0.000101447105,0.002867341,0.015654411,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1.0
DNK,1999,0.0,7.0,0.01,-0.095670156,0.000819,0.002333,0.0010490001,0.0,0.0,3.2693148e-05,3.2696873e-05,0.00064757466,0.0007770639,1.7147336,1.7147336,0.9246049,,,,1.0,1.0,,,,1.0
DOM,1999,0.0,7.0,0.009,0.027972814,0.004294,0.003118,0.000395,0.0,0.0,0.00016321987,0.00016321987,0.0023531616,0.03571921,0.0,0.0,0.0,0.0,,,,,,,,1.0
DZA,1999,,7.0,0.0035,0.027536606,0.003394,9.1e-05,0.004427,0.0,1.0,0.00014928728,0.00014928728,0.002867341,-0.0019257981,14.018917,14.018917,10.257,1.0,1.0,1.0,1.0,1.0,,,,1.0
ECU,1999,0.0,7.0,0.0095,0.03637586,0.0065499996,0.001417,0.001308,0.0,0.0,0.00017846376,0.00017846748,0.0023531616,-0.10668967,4.7580204,4.7580204,3.2714999,1.0,1.0,1.0,1.0,1.0,,,,1.0
EGY,1999,0.0,7.0,0.002,0.0,0.0018359999,0.001979,0.000237,0.0,0.0,0.00021499395,0.00021499395,0.002867341,0.013392838,4.2155595,4.2155595,3.6335,,,,,0.0,,,,1.0
ERI,1999,0.0,7.0,0.002,,0.0065240003,0.004253,0.00653,,0.0,,,0.002867341,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0
ESP,1999,0.0,7.0,0.01,0.030726934,0.004165,0.004514,0.004132,0.0,0.0,1.1779368e-05,1.1779368e-05,0.00064757466,0.01776732,13999.0,,0.013999,0.0,,0.0,0.0,0.0,,,,1.0
EST,1999,0.0,7.0,0.0085,,0.0050620004,0.004985,0.004944,0.0,0.0,-8.037686e-05,-8.0384314e-05,0.00064757466,-0.029966231,0.0,0.0,0.0,,,,1.0,1.0,,,,1.0
ETH,1999,0.0,7.0,0.0055,0.042541932,0.007235,0.006249,0.008072999,0.0,0.0,,,0.002867341,,428.0,,0.000428,1.0,0.0,0.0,0.0,0.0,,,,1.0
FIN,1999,0.0,7.0,0.01,-0.017719569,0.001315,0.0025310002,0.001412,0.0,0.0,2.156943e-05,2.1571293e-05,0.00064757466,0.00797615,0.0,0.0,0.0,,1.0,1.0,1.0,,,,,1.0
FJI,1999,0.0,7.0,0.008,-0.0091629075,0.005479,0.005682,0.005479,0.01,0.0,,,0.0026285052,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1.0
GAB,1999,0.0,7.0,0.003,-0.026592601,0.00769,0.006674,0.007821,0.0,0.0,0.00032708794,0.00032709166,0.002867341,-0.20399484,2.0734925,2.0734925,2.532,1.0,1.0,1.0,,1.0,,,,1.0
GBR,1999,0.0,7.0,0.01,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,0.0,4.3548644e-05,4.355237e-05,0.00064757466,0.0068137236,13.124948,13.124948,5.089185,,,,,,,,,1.0
GEO,1999,0.0,7.0,0.0075,0.041075896,0.004923,0.0065429998,0.004749,0.0,0.0,-6.7934394e-05,-6.7941844e-05,0.0076048225,0.034756385,35000.0,,0.035,1.0,1.0,1.0,1.0,1.0,,,,1.0
GHA,1999,0.0,7.0,0.006,-0.095670156,0.0067330003,0.007987,0.006731,0.01,0.0,0.00021994114,0.00021994114,0.002867341,0.013518872,16510.0,,0.01651,0.0,,0.0,0.0,0.0,,,,1.0
GIN,1999,0.0,7.0,0.0045,0.011631508,0.007389,0.002649,0.007725,0.0,0.0,0.0003085956,0.00030859187,0.002867341,0.0013538627,0.0,0.0,0.0,1.0,,,,1.0,,,,1.0
GMB,1999,0.0,7.0,0.0025,-0.095670156,0.007864,0.00097000005,0.008076,0.01,0.0,0.00033856183,0.0003385581,0.002867341,0.017547414,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1.0
GRC,1999,0.0,7.0,0.01,0.0308191,0.001576,0.00153,0.00029999999,0.0,0.0,1.5847385e-05,1.584366e-05,0.00064757466,0.0043016206,10000.0,,0.01,,,,1.0,,,,,1.0
GRL,1999,0.0,7.0,,,,0.004592,0.002188,0.0,0.0,,,0.003632173,,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,,,,1.0
GTM,1999,0.0,7.0,0.009,0.037400477,0.005122,0.003753,0.004586,0.0,0.0,0.00018046796,0.00018047169,0.0023531616,0.0036031008,526000.0,,0.526,1.0,,,,,,,,1.0
GUY,1999,0.0,7.0,0.008,0.008329091,0.006195,0.007875999,0.000688,0.01,0.0,,,0.0023531616,,0.0,0.0,0.0,,,,,,,,,1.0
HKG,1999,0.0,7.0,,-0.095670156,0.00062,0.004191,0.002128,0.01,0.0,8.329749e-05,8.329749e-05,0.0076048225,-0.022036487,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,1.0
HND,1999,0.0,7.0,0.0085,0.03966511,0.001867,0.002357,0.000553,0.0,0.0,0.0002592206,0.00025922805,0.0023531616,-0.050183713,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1.0
HRV,1999,0.0,7.0,0.0055,,0.00369,0.004447,0.00076300005,,0.0,-2.6755035e-05,-2.675876e-05,0.00064757466,-0.033495374,0.35558665,0.35558665,0.099168,,1.0,1.0,1.0,,,,,1.0
HTI,1999,0.0,7.0,0.006,0.027343675,0.00095,0.004704,,0.0,0.0,0.00018166006,0.00018166378,0.0023531616,0.0140855685,0.0,0.0,0.0,,,,,,,,,1.0
HUN,1999,0.0,7.0,0.01,-0.095670156,0.001522,0.005244,0.000297,0.0,0.0,-3.772974e-05,-3.772974e-05,0.00064757466,0.019610522,0.50738764,0.50738764,0.131376,,1.0,,0.0,,,,,1.0
IDN,1999,0.0,7.0,0.008,0.023513753,0.007351,0.00234,0.0076800003,0.0,1.0,0.00011319667,0.00011319667,0.0076048225,-0.034103725,10.995078,10.995078,5.0898547,0.0,0.0,0.0,0.0,0.0,,,,1.0
IND,1999,1.0,7.0,0.0095,0.025572272,0.0041819997,0.0032600001,0.008069,0.01,0.0,0.0001771748,0.0001771748,0.0076048225,0.02329242,5.5350184,5.5350184,4.472101,,,,1.0,0.0,,,,1.0
IRL,1999,0.0,7.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,0.0001142025,0.000114206225,0.00064757466,0.060825918,0.0,0.0,0.0,0.0,,1.0,,0.0,,,,1.0
IRN,1999,0.0,7.0,0.0065,0.0364545,0.0066839997,0.0011519999,0.0074620005,0.0,1.0,6.724149e-05,6.7245215e-05,0.0076048225,-0.016317863,84.11323,84.11323,91.4,,,0.0,1.0,1.0,,,,1.0
IRQ,1999,0.0,7.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.00029179454,0.00029179826,0.0076048225,0.046732094,76.17469,76.17469,112.5,1.0,0.0,1.0,,,,,,1.0
ISL,1999,0.0,7.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,0.00064757466,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,1.0
ISR,1999,0.0,7.0,0.01,0.005306283,0.003436,0.0034689999,0.005525,0.01,0.0,0.00025758147,0.00025758892,0.0076048225,-0.030361785,3930.0,,0.00393,,,,,,,,,1.0
ITA,1999,0.0,7.0,0.01,0.031000923,0.001145,0.0030270002,0.001147,0.0,0.0,9.261072e-06,9.257346e-06,0.00064757466,-0.007353194,0.9599905,0.9599905,0.7574525,,,,,,,,,1.0
JAM,1999,0.0,7.0,0.0095,0.010296194,0.004129,0.00616,0.001098,0.01,0.0,0.00011006743,0.00011007115,0.0023531616,-0.031602357,0.0,0.0,0.0,,,0.0,0.0,,,,,1.0
JOR,1999,0.0,7.0,0.004,0.026532419,0.005926,0.00065899995,0.000396,0.0,0.0,0.00032931566,0.0003293194,0.0076048225,-0.023638112,300.0,,0.0003,,,,,0.0,,,,1.0
JPN,1999,0.0,7.0,0.01,0.026878474,0.000119000004,0.005406,0.000178,0.0,0.0,1.9647181e-05,1.9650906e-05,0.0076048225,-0.0378579,60189.0,,0.060189,0.0,,0.0,0.0,0.0,,,,1.0
KAZ,1999,0.0,7.0,0.003,,0.006171,0.005898,0.0066210004,0.0,0.0,-0.0001071319,-0.00010713376,0.0076048225,0.011844594,16.615025,16.615025,15.2185,1.0,1.0,1.0,1.0,1.0,,,,1.0
KEN,1999,0.0,7.0,0.004,0.03269569,0.008588,0.0077649998,0.0088599995,0.01,0.0,0.00022832304,0.00022832677,0.002867341,-0.01980409,0.0,0.0,0.0,1.0,,1.0,1.0,,,,,1.0
KGZ,1999,0.0,7.0,0.0035,,0.0067519997,0.00447,0.005949,0.0,0.0,0.00013998896,0.00013998896,0.0076048225,0.03203942,40000.0,,0.04,1.0,1.0,1.0,1.0,1.0,,,,1.0
KHM,1999,0.0,7.0,0.006,0.0,0.002105,0.000965,0.002104,0.0,0.0,0.00018658489,0.00018658489,0.0076048225,0.055572107,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,1.0
KOR,1999,0.0,7.0,0.009,0.021860512,2.0000001e-05,0.0066039995,2.1e-05,0.0,0.0,7.209182e-05,7.208809e-05,0.0076048225,0.04645053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0
KWT,1999,0.0,7.0,0.0015,-0.095670156,0.0066039995,0.006745,0.003444,0.0,1.0,0.0003709644,0.0003709644,0.0076048225,-0.046552837,72.4691,72.4691,96.5,,,,1.0,,,,,1.0
LAO,1999,0.0,7.0,0.0015,0.03577948,0.005139,0.005453,0.0063819997,0.0,0.0,0.00025125593,0.00025125034,0.0076048225,0.03340014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0
LBN,1999,0.0,7.0,,0.04044804,0.001314,0.007886,0.001312,0.0,0.0,0.00014081597,0.00014081225,0.0076048225,-0.03576297,0.0,0.0,0.0,1.0,,1.0,,0.0,,,,1.0
LBR,1999,0.0,7.0,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0.0,0.0005650073,0.0005650036,0.002867341,-0.03692839,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0
LBY,1999,0.0,7.0,0.0015,,0.00792,0.00057,0.000758,0.0,1.0,0.00024073571,0.00024073943,0.002867341,-0.04151298,29.62857,29.62857,29.5,,,1.0,,1.0,,,,1.0
LIE,1999,0.0,7.0,,,0.0057260003,0.003343,0.002246,,0.0,,,0.00064757466,,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0
LKA,1999,,7.0,0.0075,0.019878743,0.00415,0.004853,0.004645,0.01,0.0,9.6812844e-05,9.6812844e-05,0.0076048225,0.015166638,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,,1.0
LSO,1999,0.0,7.0,0.006,0.044091552,0.0025499999,0.0072109997,0.002543,0.01,0.0,0.00012957305,0.00012957677,0.002867341,-0.02120772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0
LTU,1999,0.0,7.0,0.01,,0.0032229999,0.004141,0.003219,0.0,0.0,-7.4133277e-06,-7.4133277e-06,0.00064757466,-0.035614315,12000.0,,0.012,0.0,0.0,0.0,0.0,0.0,,,,1.0
LUX,1999,0.0,7.0,,-0.095670156,0.005302,0.000911,0.00644,0.0,0.0,,,0.00064757466,,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,1.0
LVA,1999,0.0,7.0,0.009,,0.005867,0.005556,0.005795,0.0,0.0,-8.120388e-05,-8.120388e-05,0.00064757466,0.012193827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0
MAC,1999,0.0,7.0,,,,0.0055110003,0.0025189999,0.0,0.0,,,0.0076048225,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,1.0
MAR,1999,0.0,7.0,0.002,0.0383298,0.0048410003,3.5e-05,0.004683,0.0,0.0,0.00018113852,0.00018113852,0.002867341,-0.034699783,1966.0,,0.001966,1.0,1.0,1.0,1.0,,,,,1.0
MCO,1999,0.0,7.0,,,0.006838,0.003047,0.007305,,0.0,,,0.00064757466,,,,,,0.0,0.0,0.0,0.0,,,,1.0
MDA,1999,0.0,7.0,0.0085,-0.095670156,0.005535,0.005603,0.0055330005,0.0,0.0,-2.0422041e-05,-2.0418316e-05,0.00064757466,-0.009739347,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,1.0
MDG,1999,0.0,7.0,0.0085,0.034904286,0.008791001,0.005191,0.00020400001,0.0,0.0,0.0003022626,0.00030225888,0.002867341,0.01963922,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,,,1.0
MDV,1999,0.0,7.0,,,,,,0.01,0.0,,,0.0076048225,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1.0
MEX,1999,0.0,7.0,0.008,0.03440418,0.0054180003,0.001796,0.001511,0.0,0.0,0.00013186038,0.00013186038,0.0023531616,0.004852088,35.77758,35.77758,34.670498,0.0,,,,0.0,,,,1.0
MKD,1999,0.0,7.0,0.008,,0.0050230003,0.005899,0.005021,,0.0,4.7549605e-05,4.7549605e-05,0.00064757466,0.03180549,0.0,0.0,0.0,,0.0,,1.0,,,,,1.0
MLI,1999,0.0,7.0,0.008,-0.0091629075,0.006906,0.00182,0.008388001,0.0,0.0,0.00023195148,0.0002319552,0.002867341,0.025437048,0.0,0.0,0.0,0.0,,,,0.0,,,,1.0
MLT,1999,0.0,7.0,,-0.095670156,0.000414,0.001223,0.000907,0.0,0.0,,,0.00064757466,,0.0,0.0,0.0,,,,1.0,,,,,1.0
MMR,1999,0.0,7.0,0.0015,0.035723455,0.0050620004,0.0019740001,0.005072,0.0,0.0,0.00011257827,0.00011257455,0.0076048225,0.05942144,50000.0,,0.05,,1.0,,,0.0,,,,1.0
MNG,1999,0.0,7.0,0.01,0.035918176,0.003682,0.000799,0.003734,0.0,0.0,0.00015959889,0.00015959796,0.0076048225,-0.030871853,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0
MOZ,1999,0.0,7.0,0.0075,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,0.00026176125,0.0002617594,0.002867341,0.034597073,0.0,0.0,0.0,,,0.0,,0.0,,,,1.0
MRT,1999,0.0,7.0,0.002,-0.095670156,0.0061500003,0.000149,0.0032600001,0.0,0.0,0.0002611056,0.0002611084,0.002867341,-0.0055007273,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1.0
MUS,1999,0.0,7.0,0.01,-0.095670156,0.004634,0.006385,0.004547,0.0,0.0,0.00010687113,0.00010686368,0.002867341,0.0096271,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0
MWI,1999,0.0,7.0,0.008,0.021747518,0.0067439997,0.008192,0.006023,0.01,0.0,0.00024662912,0.00024663284,0.002867341,-0.0009321468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0
MYS,1999,0.0,7.0,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,0.0,0.00020959973,0.00020960346,0.0076048225,0.0033191629,4.360197,4.360197,4.4645,0.0,,,0.0,0.0,,,,1.0
NAM,1999,0.0,7.0,0.008,0.023887627,0.006329,0.0066259997,0.007005,0.01,0.0,0.00021990389,0.00021990761,0.002867341,-0.00016297586,0.0,0.0,0.0,1.0,1.0,,,1.0,,,,1.0
NCL,1999,0.0,7.0,,,,0.0054619997,0.006633,0.0,0.0,,,0.0026285052,,0.0,0.0,0.0,,0.0,,,1.0,,,,1.0
NER,1999,0.0,7.0,0.0075,0.007419373,0.006518,0.002013,0.006519,0.0,0.0,0.00035416335,0.00035416707,0.002867341,-0.03889389,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,,,,1.0
NGA,1999,0.0,7.0,0.007,0.008754687,0.008505,0.007421,0.008503,0.01,1.0,0.00023278594,0.00023278221,0.002867341,-0.027640961,29.815683,29.815683,25.75,1.0,1.0,1.0,1.0,1.0,,,,1.0
NIC,1999,0.0,7.0,0.009,0.022300145,0.004844,0.00429,0.000473,0.0,0.0,0.00022415817,0.00022416562,0.0023531616,0.16432247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0
NLD,1999,0.0,7.0,0.01,-0.095670156,0.001054,0.0072219996,0.005143,0.0,0.0,6.519258e-05,6.5196306e-05,0.00064757466,0.017986737,0.3087906,0.3087906,0.125796,,,,1.0,,,,,1.0
NOR,1999,0.0,7.0,0.01,0.033809945,0.00058600004,0.002048,0.000673,0.0,0.0,6.893277e-05,6.8927184e-05,0.00064757466,-0.014839222,17.983126,17.983126,10.925389,,,,1.0,,,,,1.0
NPL,1999,0.0,7.0,0.008,0.043000028,0.006632,0.001417,0.0071670003,0.01,0.0,0.00023748726,0.00023748726,0.0076048225,-0.00595244,0.0,0.0,0.0,,0.0,,,,,,,1.0
NZL,1999,0.0,7.0,0.01,0.033428617,0.003969,0.00811,0.001657,0.01,0.0,5.299598e-05,5.2994117e-05,0.0026285052,0.029470447,127000.0,,0.127,0.0,0.0,0.0,0.0,0.0,,,,1.0
OMN,1999,0.0,7.0,0.0005,0.010296194,0.004373,0.0043220003,0.003567,0.0,0.0,0.00034632534,0.0003463216,0.0076048225,-0.088564485,7.967327,7.967327,5.5135,1.0,1.0,1.0,1.0,1.0,,,,1.0
PAK,1999,0.0,7.0,0.002,0.037612002,0.007098,0.003848,0.00719,0.01,0.0,0.0002455637,0.0002455637,0.0076048225,-0.01061112,0.32221806,0.32221806,0.208,,,,,,,,,1.0
PAN,1999,0.0,7.0,0.0095,0.024849067,0.005528,0.0033379998,0.0038730002,0.0,0.0,0.00018069893,0.0001806952,0.0023531616,-0.0057729166,0.0,0.0,0.0,1.0,1.0,,1.0,,,,,1.0
PER,1999,0.0,7.0,0.0055,0.03862833,0.006566,0.001988,0.003358,0.0,0.0,0.00016090274,0.00016090833,0.0023531616,-0.022637457,1.8378954,1.8378954,0.6070605,1.0,,1.0,,,,,,1.0
PHL,1999,0.0,7.0,0.009,0.03058707,0.002385,0.003056,0.00836,0.0,0.0,0.00021727383,0.00021727383,0.0076048225,-0.011164785,228000.0,,0.228,0.0,,0.0,1.0,,,,,1.0
PNG,1999,0.0,7.0,0.007,0.035723455,0.0027180002,0.005523,0.003526,0.01,0.0,,,0.0026285052,,0.4233845,0.4233845,0.333,,0.0,0.0,0.0,0.0,,,,1.0
POL,1999,0.0,7.0,0.0095,-0.0022314354,0.0011829999,0.0017120001,0.00046799998,0.0,0.0,-8.34465e-07,-8.34465e-07,0.00064757466,0.022941364,114883.0,,0.114883,,,1.0,1.0,1.0,,,,1.0
PRK,1999,0.0,7.0,0.0005,,0.00039200002,0.004891,2.7999999e-05,0.0,0.0,-4.8585236e-05,-4.8585236e-05,0.0076048225,0.0037941663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0
PRT,1999,0.0,7.0,0.01,0.01757858,0.00046799998,0.001438,0.000198,0.0,0.0,5.710125e-05,5.710125e-05,0.00064757466,0.0023622457,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,1.0
PRY,1999,0.0,7.0,0.0085,0.000953102,0.0016889999,0.002123,0.005975,0.0,0.0,0.00026792288,0.00026792288,0.0023531616,-0.0306253,0.0,0.0,0.0,1.0,,1.0,,1.0,,,,1.0
PYF,1999,0.0,7.0,,,,0.0058130003,0.006078,,0.0,,,0.0026285052,,0.0,0.0,0.0,,,,0.0,,,,,1.0
QAT,1999,0.0,7.0,0.0,-0.095670156,0.007456,0.00095,0.0047999998,0.0,1.0,0.00045470893,0.00045471266,0.0076048225,0.012952981,31.082521,31.082521,8.401401,0.0,1.0,0.0,0.0,0.0,,,,1.0
RUS,1999,,7.0,0.0065,0.026532419,0.002452,0.004398,0.002485,0.0,0.0,-3.1232834e-05,-3.123842e-05,0.00064757466,0.055438016,77.78876,77.78876,53.89505,,1.0,1.0,1.0,1.0,,,,1.0
RWA,1999,0.0,7.0,0.002,0.04295924,0.003238,0.0050660004,,0.0,0.0,0.00020610541,0.00020609796,0.002867341,0.03801883,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0
