country,t,onset2COWCS,milexp_pergdpSIPRI,decade,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,treat_agri,treat_mine,treat_fuel,treat_metal,iv_transport,iv_agri,iv_mine,iv_fuel,iv_metal
FJI,1996,0.0,1.7,7.0,0.0075,-0.0091629075,0.005479,0.005682,0.005479,0.01,0.0,,,0.00047250092,,0.0016029124930533,-0.0054583265965727,0.0014069499610692,0.000712691596473,0.0017755340393639,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
GAB,1996,0.0,,7.0,0.003,-0.026592601,0.00769,0.006674,0.007821,0.0,0.0,0.00026439875,0.00026439968,0.0006891191,0.0012962064,-0.0033917568928067,-0.0017834818992895,0.0025850270820301,0.0002726555927655,0.0009322239138247,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
GBR,1996,0.0,2.9,7.0,0.01,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,0.0,3.2916665e-05,3.2916665e-05,0.0016537309,0.005677676,0.0003317399258397,0.0041137599785027,-0.0001829664000753,-0.0003232294380129,-0.0002180621256617,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
GEO,1996,0.0,2.2,7.0,0.0075,0.041075896,0.004923,0.0065429998,0.004749,0.0,0.0,-0.00015759468,-0.00015758723,-0.01033093,0.12840466,-0.0030937226285849,-0.0036146198504871,0.0018107452815397,0.0001080096538347,-0.0017124406126587,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
GHA,1996,0.0,0.6,7.0,0.006,-0.095670156,0.0067330003,0.007987,0.006731,0.01,0.0,0.00021216273,0.00021215901,0.0006891191,0.016230052,-0.0028118725263997,0.0001127009325699,-0.0008805427195514,5.112177669430425e-05,0.0004876949695107,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
GIN,1996,0.0,,7.0,0.0045,0.011631508,0.007389,0.002649,0.007725,0.0,0.0,0.00033787638,0.0003378801,0.0006891191,0.0031816727,-0.0001381847299319,0.0014850708763788,0.000860130189461,0.0001885352143349,0.0004230227099799,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
GMB,1996,0.0,1.0,7.0,0.002,-0.095670156,0.007864,0.00097000005,0.008076,0.01,0.0,0.00036515296,0.00036515296,0.0006891191,0.012015293,0.0029930122851677,-0.0003726226842353,0.0003679756898252,-0.0001725964320123,0.0001728481617055,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
GRC,1996,0.0,4.5,7.0,0.01,0.0308191,0.001576,0.00153,0.00029999999,0.0,0.0,2.0883977e-05,2.0887703e-05,0.0016537309,-0.0070587583,-3.277044173865748e-05,0.0004841660836466,0.0003079716753197,0.0003760476719988,2.551581382865403e-07,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
GRL,1996,0.0,,7.0,,,,0.004592,0.002188,0.0,0.0,,,0.006245315,,0.0046386099079201,0.0037706360448999,9.268744413520531e-05,0.0074275447186642,0.000635078037962,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
GTM,1996,0.0,0.8,7.0,0.009,0.037400477,0.005122,0.003753,0.004586,0.0,0.0,0.00023651123,0.00023651123,0.0014828146,-0.009918124,-0.0026951234621767,-0.0010410441163021,-8.585879913554535e-05,1.3416692519581427e-05,-0.0005842123296231,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
GUY,1996,0.0,0.8,7.0,0.008,0.008329091,0.006195,0.007875999,0.000688,0.01,0.0,,,0.0014828146,,0.0005393393449548,0.0004297931869613,0.0001651436298655,2.485610495362719e-07,4.111942240144189e-05,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
HKG,1996,0.0,,7.0,,-0.095670156,0.00062,0.004191,0.002128,0.01,0.0,0.00026349723,0.00026349723,-0.01033093,-0.031682745,3.461133559184981e-05,0.0023944997640929,0.0022723046545026,0.0010205890412188,0.0010198078845921,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
HND,1996,0.0,,7.0,0.008,0.03966511,0.001867,0.002357,0.000553,0.0,0.0,0.00028596073,0.00028596073,0.0014828146,0.0006903801,-0.002856785870991,-0.0012097102745931,0.0004953651831788,0.0002287574344512,0.0001944833821667,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
HRV,1996,0.0,9.8,7.0,0.0025,,0.00369,0.004447,0.00076300005,,0.0,-7.288158e-05,-7.288158e-05,0.0016537309,0.03959569,4.464253316298263e-05,0.0008835877103961,0.0008091278665713,0.0003898635689518,0.0012029463644814,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
HTI,1996,0.0,,7.0,0.0085,0.027343675,0.00095,0.004704,,0.0,0.0,0.00020240247,0.00020240247,0.0014828146,0.02588224,-0.0004650413057638,-0.0010371735309143,0.0003153652686566,2.752678860537907e-05,0.0007376900269053,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
HUN,1996,0.0,1.5,7.0,0.01,-0.095670156,0.001522,0.005244,0.000297,0.0,0.0,-2.1666288e-05,-2.1666288e-05,0.0016537309,-0.01004358,0.0013904395307715,0.0017916360736913,0.0021569819841485,0.003796256947654,0.0036981132944388,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
IDN,1996,0.0,1.6,7.0,0.0015,0.023513753,0.007351,0.00234,0.0076800003,0.0,1.0,0.00011266768,0.00011266768,-0.01033093,0.03750407,-0.0038502721345202,0.002089088874746,-0.0239552423305962,-0.000193500401454,0.0023815429077089,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
IND,1996,0.0,2.6,7.0,0.0095,0.025572272,0.0041819997,0.0032600001,0.008069,0.01,0.0,0.00018267334,0.00018268079,-0.01033093,0.04018613,0.0003686403687929,-9.098501909067871e-05,0.0007311440399159,-0.0004816024688374,0.0001207397396252,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
IRL,1996,0.0,1.1,7.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,6.148964e-05,6.148592e-05,0.0016537309,0.04605941,0.0006645726379886,0.0003110179793877,-0.0001091696113072,-0.0024061638983219,-0.0004306838367548,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
IRN,1996,0.0,1.9,7.0,0.002,0.0364545,0.0066839997,0.0011519999,0.0074620005,0.0,1.0,9.204447e-05,9.204447e-05,-0.01033093,0.0188256,0.0003352172241878,6.563857877609912e-05,0.000146359195127,0.0001050940664259,0.000590208780901,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
IRQ,1996,1.0,,7.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.00030451268,0.00030450523,-0.01033093,0.084936835,0.0024109505752114,-0.0068461368724404,0.0088844600449583,-2.701812643853832e-05,0.0193245528320688,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
ISL,1996,0.0,0.0,7.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,0.0016537309,,0.0109317022341229,-0.0003928929382218,-0.0008598485465355,0.0001910107974626,-0.003316864141999,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
ISR,1996,0.0,8.9,7.0,0.0095,0.005306283,0.003436,0.0034689999,0.005525,0.01,0.0,0.00029745698,0.0002974607,-0.01033093,-0.0168796,0.0002541091925011,-0.0023400320535912,-0.0001839772948391,-0.0117905316007584,-0.0024889899687924,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
ITA,1996,0.0,1.9,7.0,0.01,0.031000923,0.001145,0.0030270002,0.001147,0.0,0.0,1.6137958e-05,1.6137958e-05,0.0016537309,-0.016328119,-0.0010716991706188,-0.0001893750368518,-0.0003188527113406,-0.0002148703305929,-0.000504234119645,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
JAM,1996,0.0,0.7,7.0,0.0095,0.010296194,0.004129,0.00616,0.001098,0.01,0.0,0.00012911111,0.00012910739,0.0014828146,-0.04737331,-0.002344062934945,-0.0024957897043147,-0.000681478120106,-0.0001533949197967,-0.0021739446058936,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
JOR,1996,0.0,6.0,7.0,0.004,0.026532419,0.005926,0.00065899995,0.000396,0.0,0.0,0.00037837029,0.000378374,-0.01033093,-0.04111296,0.0003836757869305,-0.0004481571069426,0.0005329326263397,-7.80832972189097e-05,-0.0004085097824658,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
JPN,1996,0.0,1.0,7.0,0.01,0.026878474,0.000119000004,0.005406,0.000178,0.0,0.0,2.4221838e-05,2.4221838e-05,-0.01033093,-0.0026039556,0.0001950113275256,0.0004245051015081,0.0006429815037014,0.0007468464400482,0.0013683002449268,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
KAZ,1996,0.0,1.2,7.0,0.003,,0.006171,0.005898,0.0066210004,0.0,0.0,-0.00011553615,-0.00011553615,-0.01033093,-0.009538537,0.0010988020270673,0.0010487080482791,0.0047754873227991,0.0110348809310136,0.0033128064622483,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
KEN,1996,0.0,1.4,7.0,0.0025,0.03269569,0.008588,0.0077649998,0.0088599995,0.01,0.0,0.00024271011,0.00024271011,0.0006891191,0.007089395,0.0029557500616631,0.0006705942848122,0.0006306858148654,0.0008352921385157,0.0001200716942759,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
KGZ,1996,0.0,3.0,7.0,0.0035,,0.0067519997,0.00447,0.005949,0.0,0.0,0.00014451146,0.00014450401,-0.01033093,0.06508989,-0.0009661134496917,-0.0263931238873212,-0.0051147387108924,-0.0004841041076483,-0.0030289098015637,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
KHM,1996,,3.2,7.0,0.0055,0.0,0.002105,0.000965,0.002104,0.0,0.0,0.00022256374,0.00022256374,-0.01033093,-6.850064e-05,-0.0185174856793413,-0.0040025457071176,-0.0012332295181771,-3.125124550801533e-05,-0.0023008276292103,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
KOR,1996,0.0,2.7,7.0,0.008,0.021860512,2.0000001e-05,0.0066039995,2.1e-05,0.0,0.0,8.0130994e-05,8.013472e-05,-0.01033093,0.02090349,0.0004292856978608,-0.00098812095729,-0.0004824453705931,0.0008090455073915,-0.0050930258737633,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
KWT,1996,0.0,10.3,7.0,0.0015,-0.095670156,0.0066039995,0.006745,0.003444,0.0,1.0,0.00043513626,0.00043513998,-0.01033093,-0.06707423,0.0003415757605331,-0.000577411477532,0.0002562162993856,0.0009060617914342,0.0010891314135989,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
LAO,1996,0.0,2.9,7.0,0.0015,0.03577948,0.005139,0.005453,0.0063819997,0.0,0.0,0.00025451928,0.00025451928,-0.01033093,-0.019369554,-0.0171318530482589,-0.0018461368615427,-0.0095843983568578,-0.0001666069494722,-0.0017818250210595,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
LBN,1996,0.0,5.7,7.0,,0.04044804,0.001314,0.007886,0.001312,0.0,0.0,0.00014107674,0.00014108047,-0.01033093,0.011511597,0.0001812551930294,-0.001372059447851,0.0007755869596096,2.0347952872669644e-05,0.0002615722824237,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
LBR,1996,,,7.0,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0.0,0.00025192648,0.00025192834,0.0006891191,-0.003449823,-0.0149930483011411,-0.0037262685029896,-0.0049854590093211,0.0179033109679699,-0.0083612769057317,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
LBY,1996,0.0,,7.0,0.0015,,0.00792,0.00057,0.000758,0.0,1.0,6.86869e-05,6.868411e-05,0.0006891191,-0.002541609,-0.0006457058471615,-0.0008012863880186,-0.0008711456975261,-0.0003371600924279,-0.0018855479719403,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
LIE,1996,0.0,,7.0,,,0.0057260003,0.003343,0.002246,,0.0,,,0.0016537309,,-3.164083276114508e-05,-2.567506345429321e-05,2.073841315109641e-05,2.107321934693572e-05,-4.829996567668696e-06,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
LKA,1996,,5.0,7.0,0.0075,0.019878743,0.00415,0.004853,0.004645,0.01,0.0,0.0001096949,0.0001096949,-0.01033093,0.008892462,-0.0002668714787683,0.0041687839388167,0.0010526689190746,0.0005637725845661,-0.0008505541154653,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
LSO,1996,0.0,3.0,7.0,0.009,0.044091552,0.0025499999,0.0072109997,0.002543,0.01,0.0,0.00018645823,0.00018646196,0.0006891191,0.04310339,0.001184501220883,0.0046139419979139,0.0011574379282567,0.0005035791032437,0.0011980544395011,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
LTU,1996,0.0,0.4,7.0,0.01,,0.0032229999,0.004141,0.003219,0.0,0.0,-1.43274665e-05,-1.4331192e-05,0.0016537309,0.02915813,-0.0004992090465613,-0.0007663897633853,-0.0013449215254582,0.0022587112627632,-0.0013449293648135,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
LUX,1996,0.0,0.7,7.0,,-0.095670156,0.005302,0.000911,0.00644,0.0,0.0,,,0.0016537309,,0.0019003605213253,0.01460484422482,-0.0015121157484592,-0.002262916203278,-0.0037023692531199,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
LVA,1996,0.0,0.7,7.0,0.009,,0.005867,0.005556,0.005795,0.0,0.0,-0.000112086535,-0.000112086535,0.0016537309,0.020471388,-0.0007848258134085,0.000794087666379,-0.0013790483446754,0.0008856873702727,-0.0044886709561594,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
MAC,1996,0.0,,7.0,,,,0.0055110003,0.0025189999,0.0,0.0,,,-0.01033093,,0.0005166795071264,-0.0007436805346002,-9.033445350242232e-05,3.4772089640998805e-05,-0.0023255636331885,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
MAR,1996,0.0,3.9,7.0,0.0015,0.0383298,0.0048410003,3.5e-05,0.004683,0.0,0.0,0.00019582361,0.00019582734,0.0006891191,0.084479965,-0.0011413391740269,-0.0007868463328277,3.379461084418098e-05,0.0003826168661132,0.0004581036273973,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
MCO,1996,0.0,,7.0,,,0.006838,0.003047,0.007305,,0.0,,,0.0016537309,,0.0001869117315928,0.0007734299712295,0.000247166102526,0.0001149296483667,0.0001340800807954,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
MDA,1996,0.0,0.9,7.0,0.0085,-0.095670156,0.005535,0.005603,0.0055330005,0.0,0.0,-2.4847686e-05,-2.4847686e-05,0.0016537309,-0.03437306,0.0076132343804095,-0.004160891863139,-0.0038593852178788,-0.0079878756570869,0.0059782504619982,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
MDG,1996,0.0,1.2,7.0,0.0095,0.034904286,0.008791001,0.005191,0.00020400001,0.0,0.0,0.0003028661,0.00030286983,0.0006891191,-0.005758208,-0.0086322624633249,-0.0534084514319203,-0.0022391320239398,-0.0004027373421726,-0.0054342404699446,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
MDV,1996,0.0,,7.0,,,,,,0.01,0.0,,,-0.01033093,,-0.0032808302965448,-0.0051766435947343,0.0027259643043345,0.0005229573446491,-0.0022808968894257,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
MEX,1996,0.0,0.6,7.0,0.007,0.03440418,0.0054180003,0.001796,0.001511,0.0,0.0,0.00016213953,0.00016213953,0.0014828146,0.015455628,-0.000126904550842,-0.0003613353578449,-0.0001585421431204,-0.000773119767286,9.22920218664712e-05,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
MKD,1996,0.0,3.0,7.0,0.008,,0.0050230003,0.005899,0.005021,,0.0,8.689612e-05,8.689985e-05,0.0016537309,-0.003002724,0.0021378813100214,0.0147588871678813,0.00280114603231,0.0018085856409591,0.0029708722060695,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
MLI,1996,0.0,1.9,7.0,0.0085,-0.0091629075,0.006906,0.00182,0.008388001,0.0,0.0,0.00021965057,0.00021965057,0.0006891191,0.0032234937,-0.006234284954261,-0.0009460858521637,0.0003519152269792,4.841371868369575e-05,-0.0002221697510238,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
MLT,1996,0.0,0.9,7.0,,-0.095670156,0.000414,0.001223,0.000907,0.0,0.0,,,0.0016537309,,-0.0006511637052323,0.000508074578835,0.0014439717471413,0.0022040876383668,2.630741060825892e-05,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
MMR,1996,0.0,3.5,7.0,0.0015,0.035723455,0.0050620004,0.0019740001,0.005072,0.0,0.0,0.0001322031,0.00013220683,-0.01033093,0.012837451,-0.0015850615991934,-0.0005142274239499,-0.0007928265708661,4.686671962051645e-05,0.0058169450819639,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
MNG,1996,0.0,1.8,7.0,0.01,0.035918176,0.003682,0.000799,0.003734,0.0,0.0,0.00019349903,0.00019349856,-0.01033093,-0.011214221,-0.0026375060665694,-0.0004601417011981,0.0016636226387944,0.0006409079327764,0.0038788348044309,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
MOZ,1996,0.0,1.2,7.0,0.0075,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,0.0003328696,0.0003328696,0.0006891191,0.023242064,-0.0049482885023359,-0.0011599249504842,0.0001155228650067,0.0001096391399111,-0.0005567744506166,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
MRT,1996,0.0,2.6,7.0,0.002,-0.095670156,0.0061500003,0.000149,0.0032600001,0.0,0.0,0.00015933067,0.00015932927,0.0006891191,0.019001095,-0.0009754933311624,-0.0047363692132531,0.0005197701631177,-4.334984704011105e-05,-0.0003870640104859,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
MUS,1996,0.0,0.3,7.0,0.01,-0.095670156,0.004634,0.006385,0.004547,0.0,0.0,0.00010829419,0.00010829419,0.0006891191,0.008560859,0.0011515427432658,-0.3048127770857095,-0.0210561313887482,-0.1094328446058845,-0.0306335029530534,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
MWI,1996,0.0,0.9,7.0,0.008,0.021747518,0.0067439997,0.008192,0.006023,0.01,0.0,0.0002272278,0.00022723153,0.0006891191,0.033355556,-0.0151305998812542,-0.0160331520190532,-0.0043682740628832,-0.0007733773341319,-0.009379888619755,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
MYS,1996,0.0,2.4,7.0,0.0065,0.026878474,0.00588,0.006657,0.00597,0.01,0.0,0.00021883845,0.00021883473,-0.01033093,0.040174123,-0.0004430396322538,-0.0099525407394789,0.0001655377652398,-0.0074809518682856,0.0023514337945488,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
NAM,1996,0.0,1.9,7.0,0.008,0.023887627,0.006329,0.0066259997,0.007005,0.01,0.0,0.0002515912,0.00025159633,0.0006891191,-0.0092156865,-0.0023182912553678,2.6167516502750843e-05,0.0008143095776451,0.0002586366667862,0.000961491053031,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
NCL,1996,0.0,,7.0,,,,0.0054619997,0.006633,0.0,0.0,,,0.00047250092,,0.0006348724117158,0.0011576641047031,0.001730397239952,0.0006831028542725,0.0030928420937889,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
NER,1996,0.0,0.9,7.0,0.002,0.007419373,0.006518,0.002013,0.006519,0.0,0.0,0.00034762174,0.00034761988,0.0006891191,0.0003095984,0.0070849429904749,0.0011149162164116,0.0014098300826332,0.0003606244419058,0.003272404845453,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
NGA,1996,0.0,0.5,7.0,0.002,0.008754687,0.008505,0.007421,0.008503,0.01,1.0,0.00024223328,0.00024222955,0.0006891191,0.02413243,-0.0018519667184527,-0.0013629021779464,-0.0032476642754715,-0.0006698200635303,-0.004626632001806,-0.0005141385084192181,-0.0027185062026019147,0.00024523155838989937,0.0018214394433490133
